instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,is_weekend,casual_sum,registered_sum,cnt_sum
15746,,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158,Non-Weekend,620017,2672662,3292679
15747,,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,12,519,531,Non-Weekend,620017,2672662,3292679
15748,,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761,Non-Weekend,620017,2672662,3292679
15749,,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334,Non-Weekend,620017,2672662,3292679
15750,,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0,50,171,221,Non-Weekend,620017,2672662,3292679
15751,,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,52,201,253,Non-Weekend,620017,2672662,3292679
15752,,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378,Non-Weekend,620017,2672662,3292679
15753,,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0,59,244,303,Non-Weekend,620017,2672662,3292679
15754,,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296,Non-Weekend,620017,2672662,3292679
15755,,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,76,270,346,Non-Weekend,620017,2672662,3292679
15756,,4,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896,108,433,541,Non-Weekend,620017,2672662,3292679
15757,,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,67,871,938,Non-Weekend,620017,2672662,3292679
15758,,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,64,762,826,Non-Weekend,620017,2672662,3292679
15759,,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,25,457,482,Non-Weekend,620017,2672662,3292679
15760,,4,1,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343,45,334,379,Non-Weekend,620017,2672662,3292679
15761,,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0,35,260,295,Non-Weekend,620017,2672662,3292679
15762,,4,1,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045,20,174,194,Non-Weekend,620017,2672662,3292679
15763,,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111,Non-Weekend,620017,2672662,3292679
15764,,4,1,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896,7,39,46,Non-Weekend,620017,2672662,3292679
15765,,4,1,10,1,0,3,1,1,0.54,0.5152,0.68,0.0,4,23,27,Non-Weekend,620017,2672662,3292679
15766,,4,1,10,2,0,3,1,1,0.54,0.5152,0.68,0.0,0,6,6,Non-Weekend,620017,2672662,3292679
15767,,4,1,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,4,4,Non-Weekend,620017,2672662,3292679
15768,,4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,1,5,6,Non-Weekend,620017,2672662,3292679
15769,,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0.0,1,52,53,Non-Weekend,620017,2672662,3292679
15770,,4,1,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045,11,162,173,Non-Weekend,620017,2672662,3292679
15771,,4,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,20,506,526,Non-Weekend,620017,2672662,3292679
15772,,4,1,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,24,777,801,Non-Weekend,620017,2672662,3292679
15773,,4,1,10,9,0,3,1,2,0.52,0.5,0.77,0.0896,24,349,373,Non-Weekend,620017,2672662,3292679
15774,,4,1,10,10,0,3,1,2,0.54,0.5152,0.73,0.0,29,142,171,Non-Weekend,620017,2672662,3292679
15775,,4,1,10,11,0,3,1,1,0.58,0.5455,0.64,0.0,47,189,236,Non-Weekend,620017,2672662,3292679
15776,,4,1,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896,48,268,316,Non-Weekend,620017,2672662,3292679
15777,,4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0.0,65,241,306,Non-Weekend,620017,2672662,3292679
15778,,4,1,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301,Non-Weekend,620017,2672662,3292679
15779,,4,1,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308,Non-Weekend,620017,2672662,3292679
15780,,4,1,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343,67,465,532,Non-Weekend,620017,2672662,3292679
15781,,4,1,10,17,0,3,1,1,0.66,0.6212,0.47,0.0,87,876,963,Non-Weekend,620017,2672662,3292679
15782,,4,1,10,18,0,3,1,1,0.66,0.6212,0.44,0.0,63,795,858,Non-Weekend,620017,2672662,3292679
15783,,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,50,522,572,Non-Weekend,620017,2672662,3292679
15784,,4,1,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441,Non-Weekend,620017,2672662,3292679
15785,,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313,Non-Weekend,620017,2672662,3292679
15786,,4,1,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343,30,208,238,Non-Weekend,620017,2672662,3292679
15787,,4,1,10,23,0,3,1,2,0.58,0.5455,0.68,0.0896,12,111,123,Non-Weekend,620017,2672662,3292679
15788,,4,1,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,19,57,76,Non-Weekend,620017,2672662,3292679
15789,,4,1,10,1,0,4,1,1,0.58,0.5455,0.68,0.0,6,22,28,Non-Weekend,620017,2672662,3292679
15790,,4,1,10,2,0,4,1,1,0.54,0.5152,0.77,0.0,3,15,18,Non-Weekend,620017,2672662,3292679
15791,,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343,0,8,8,Non-Weekend,620017,2672662,3292679
15792,,4,1,10,4,0,4,1,2,0.52,0.5,0.88,0.1045,1,4,5,Non-Weekend,620017,2672662,3292679
15793,,4,1,10,5,0,4,1,2,0.52,0.5,0.88,0.1642,2,53,55,Non-Weekend,620017,2672662,3292679
15794,,4,1,10,6,0,4,1,2,0.52,0.5,0.88,0.194,3,168,171,Non-Weekend,620017,2672662,3292679
15795,,4,1,10,7,0,4,1,2,0.52,0.5,0.88,0.194,18,477,495,Non-Weekend,620017,2672662,3292679
15796,,4,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,33,746,779,Non-Weekend,620017,2672662,3292679
15797,,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194,23,320,343,Non-Weekend,620017,2672662,3292679
15798,,4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,53,172,225,Non-Weekend,620017,2672662,3292679
15799,,4,1,10,11,0,4,1,2,0.54,0.5152,0.83,0.1045,57,181,238,Non-Weekend,620017,2672662,3292679
15800,,4,1,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045,61,258,319,Non-Weekend,620017,2672662,3292679
15801,,4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0.0,49,264,313,Non-Weekend,620017,2672662,3292679
15802,,4,1,10,14,0,4,1,1,0.6,0.5909,0.73,0.1343,71,214,285,Non-Weekend,620017,2672662,3292679
15803,,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,63,242,305,Non-Weekend,620017,2672662,3292679
15804,,4,1,10,16,0,4,1,1,0.6,0.5909,0.69,0.1642,92,407,499,Non-Weekend,620017,2672662,3292679
15805,,4,1,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,112,774,886,Non-Weekend,620017,2672662,3292679
15806,,4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,77,732,809,Non-Weekend,620017,2672662,3292679
15807,,4,1,10,19,0,4,1,1,0.54,0.5152,0.83,0.194,45,497,542,Non-Weekend,620017,2672662,3292679
15808,,4,1,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,28,319,347,Non-Weekend,620017,2672662,3292679
15809,,4,1,10,21,0,4,1,2,0.52,0.5,0.88,0.1343,24,247,271,Non-Weekend,620017,2672662,3292679
15810,,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.0896,22,185,207,Non-Weekend,620017,2672662,3292679
15811,,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.1343,13,122,135,Non-Weekend,620017,2672662,3292679
15812,,4,1,10,0,0,5,1,2,0.54,0.5152,0.77,0.0,6,65,71,Weekend,620017,2672662,3292679
15813,,4,1,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,4,32,36,Weekend,620017,2672662,3292679
15814,,4,1,10,2,0,5,1,2,0.52,0.5,0.88,0.1045,4,15,19,Weekend,620017,2672662,3292679
15815,,4,1,10,3,0,5,1,2,0.52,0.5,0.88,0.1642,5,8,13,Weekend,620017,2672662,3292679
15816,,4,1,10,4,0,5,1,2,0.52,0.5,0.88,0.1642,1,4,5,Weekend,620017,2672662,3292679
15817,,4,1,10,5,0,5,1,2,0.52,0.5,0.88,0.1045,3,47,50,Weekend,620017,2672662,3292679
15818,,4,1,10,6,0,5,1,2,0.52,0.5,0.88,0.0896,2,142,144,Weekend,620017,2672662,3292679
15819,,4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,13,408,421,Weekend,620017,2672662,3292679
15820,,4,1,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,20,714,734,Weekend,620017,2672662,3292679
15821,,4,1,10,9,0,5,1,2,0.54,0.5152,0.88,0.1343,56,347,403,Weekend,620017,2672662,3292679
15822,,4,1,10,10,0,5,1,2,0.54,0.5152,0.88,0.1045,41,156,197,Weekend,620017,2672662,3292679
15823,,4,1,10,11,0,5,1,2,0.56,0.5303,0.78,0.1642,68,222,290,Weekend,620017,2672662,3292679
15824,,4,1,10,12,0,5,1,2,0.58,0.5455,0.73,0.194,90,302,392,Weekend,620017,2672662,3292679
15825,,4,1,10,13,0,5,1,2,0.58,0.5455,0.68,0.1343,77,260,337,Weekend,620017,2672662,3292679
15826,,4,1,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,99,252,351,Weekend,620017,2672662,3292679
15827,,4,1,10,15,0,5,1,2,0.62,0.6061,0.61,0.1045,142,306,448,Weekend,620017,2672662,3292679
15828,,4,1,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,137,445,582,Weekend,620017,2672662,3292679
15829,,4,1,10,17,0,5,1,2,0.56,0.5303,0.76,0.194,125,692,817,Weekend,620017,2672662,3292679
15830,,4,1,10,18,0,5,1,2,0.56,0.5303,0.78,0.1343,81,584,665,Weekend,620017,2672662,3292679
15831,,4,1,10,19,0,5,1,2,0.54,0.5152,0.83,0.1642,72,399,471,Weekend,620017,2672662,3292679
15832,,4,1,10,20,0,5,1,2,0.54,0.5152,0.83,0.1642,40,271,311,Weekend,620017,2672662,3292679
15833,,4,1,10,21,0,5,1,2,0.54,0.5152,0.77,0.1343,40,252,292,Weekend,620017,2672662,3292679
15834,,4,1,10,22,0,5,1,2,0.52,0.5,0.83,0.1343,37,180,217,Weekend,620017,2672662,3292679
15835,,4,1,10,23,0,5,1,1,0.52,0.5,0.83,0.1642,19,159,178,Weekend,620017,2672662,3292679
15836,,4,1,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142,Weekend,620017,2672662,3292679
15837,,4,1,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123,146,Weekend,620017,2672662,3292679
15838,,4,1,10,2,0,6,0,2,0.5,0.4848,0.88,0.194,19,71,90,Weekend,620017,2672662,3292679
15839,,4,1,10,3,0,6,0,1,0.5,0.4848,0.88,0.1642,5,21,26,Weekend,620017,2672662,3292679
15840,,4,1,10,4,0,6,0,2,0.5,0.4848,0.88,0.1642,1,12,13,Weekend,620017,2672662,3292679
15841,,4,1,10,5,0,6,0,2,0.5,0.4848,0.82,0.194,2,7,9,Weekend,620017,2672662,3292679
15842,,4,1,10,6,0,6,0,2,0.5,0.4848,0.82,0.194,2,29,31,Weekend,620017,2672662,3292679
15843,,4,1,10,7,0,6,0,1,0.48,0.4697,0.83,0.194,7,79,86,Weekend,620017,2672662,3292679
15844,,4,1,10,8,0,6,0,1,0.5,0.4848,0.77,0.2537,26,187,213,Weekend,620017,2672662,3292679
15845,,4,1,10,9,0,6,0,1,0.5,0.4848,0.77,0.2537,88,240,328,Weekend,620017,2672662,3292679
15846,,4,1,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,165,314,479,Weekend,620017,2672662,3292679
15847,,4,1,10,11,0,6,0,1,0.56,0.5303,0.64,0.2836,197,388,585,Weekend,620017,2672662,3292679
15848,,4,1,10,12,0,6,0,1,0.6,0.6212,0.53,0.2537,264,404,668,Weekend,620017,2672662,3292679
15849,,4,1,10,13,0,6,0,1,0.6,0.6212,0.43,0.2537,310,450,760,Weekend,620017,2672662,3292679
15850,,4,1,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537,325,425,750,Weekend,620017,2672662,3292679
15851,,4,1,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,310,401,711,Weekend,620017,2672662,3292679
15852,,4,1,10,16,0,6,0,2,0.56,0.5303,0.64,0.2836,257,355,612,Weekend,620017,2672662,3292679
15853,,4,1,10,17,0,6,0,2,0.56,0.5303,0.64,0.2836,248,370,618,Weekend,620017,2672662,3292679
15854,,4,1,10,18,0,6,0,2,0.56,0.5303,0.64,0.2836,138,318,456,Weekend,620017,2672662,3292679
15855,,4,1,10,19,0,6,0,2,0.52,0.5,0.72,0.2239,67,233,300,Weekend,620017,2672662,3292679
15856,,4,1,10,20,0,6,0,2,0.52,0.5,0.72,0.2239,58,238,296,Weekend,620017,2672662,3292679
15857,,4,1,10,21,0,6,0,2,0.52,0.5,0.72,0.2239,49,160,209,Weekend,620017,2672662,3292679
15858,,4,1,10,22,0,6,0,2,0.52,0.5,0.72,0.2537,41,116,157,Weekend,620017,2672662,3292679
15859,,4,1,10,23,0,6,0,2,0.52,0.5,0.68,0.3881,31,136,167,Weekend,620017,2672662,3292679
15860,,4,1,10,0,0,0,0,3,0.52,0.5,0.68,0.2985,20,97,117,Non-Weekend,620017,2672662,3292679
15861,,4,1,10,1,0,0,0,2,0.5,0.4848,0.72,0.2836,22,111,133,Non-Weekend,620017,2672662,3292679
15862,,4,1,10,2,0,0,0,2,0.5,0.4848,0.68,0.2985,17,99,116,Non-Weekend,620017,2672662,3292679
15863,,4,1,10,3,0,0,0,2,0.5,0.4848,0.63,0.3284,18,61,79,Non-Weekend,620017,2672662,3292679
15864,,4,1,10,4,0,0,0,2,0.5,0.4848,0.63,0.3582,1,19,20,Non-Weekend,620017,2672662,3292679
15865,,4,1,10,5,0,0,0,2,0.5,0.4848,0.63,0.2985,6,22,28,Non-Weekend,620017,2672662,3292679
15866,,4,1,10,6,0,0,0,2,0.5,0.4848,0.59,0.3284,7,32,39,Non-Weekend,620017,2672662,3292679
15867,,4,1,10,7,0,0,0,2,0.5,0.4848,0.59,0.2985,17,48,65,Non-Weekend,620017,2672662,3292679
15868,,4,1,10,8,0,0,0,2,0.5,0.4848,0.59,0.5522,55,118,173,Non-Weekend,620017,2672662,3292679
15869,,4,1,10,9,0,0,0,2,0.5,0.4848,0.55,0.4179,124,206,330,Non-Weekend,620017,2672662,3292679
15870,,4,1,10,10,0,0,0,2,0.48,0.4697,0.51,0.4179,120,314,434,Non-Weekend,620017,2672662,3292679
15871,,4,1,10,11,0,0,0,2,0.5,0.4848,0.51,0.3881,110,352,462,Non-Weekend,620017,2672662,3292679
15872,,4,1,10,12,0,0,0,2,0.48,0.4697,0.59,0.4925,118,373,491,Non-Weekend,620017,2672662,3292679
15873,,4,1,10,13,0,0,0,2,0.48,0.4697,0.59,0.4179,75,316,391,Non-Weekend,620017,2672662,3292679
15874,,4,1,10,14,0,0,0,2,0.5,0.4848,0.59,0.4478,98,304,402,Non-Weekend,620017,2672662,3292679
15875,,4,1,10,15,0,0,0,2,0.5,0.4848,0.63,0.4925,76,225,301,Non-Weekend,620017,2672662,3292679
15876,,4,1,10,16,0,0,0,3,0.48,0.4697,0.67,0.4627,42,251,293,Non-Weekend,620017,2672662,3292679
15877,,4,1,10,17,0,0,0,3,0.46,0.4545,0.77,0.5224,37,188,225,Non-Weekend,620017,2672662,3292679
15878,,4,1,10,18,0,0,0,3,0.42,0.4242,0.94,0.4925,18,136,154,Non-Weekend,620017,2672662,3292679
15879,,4,1,10,19,0,0,0,3,0.42,0.4242,0.94,0.3582,7,47,54,Non-Weekend,620017,2672662,3292679
15880,,4,1,10,20,0,0,0,3,0.42,0.4242,0.94,0.4627,4,51,55,Non-Weekend,620017,2672662,3292679
15881,,4,1,10,21,0,0,0,3,0.44,0.4394,0.88,0.4179,2,44,46,Non-Weekend,620017,2672662,3292679
15882,,4,1,10,22,0,0,0,3,0.44,0.4394,0.88,0.3582,2,35,37,Non-Weekend,620017,2672662,3292679
15883,,4,1,10,23,0,0,0,3,0.42,0.4242,0.94,0.3582,2,12,14,Non-Weekend,620017,2672662,3292679
15884,,4,1,10,0,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,Non-Weekend,620017,2672662,3292679
15885,,4,1,10,13,0,2,1,3,0.3,0.2727,0.81,0.3582,11,105,116,Non-Weekend,620017,2672662,3292679
15886,,4,1,10,14,0,2,1,3,0.3,0.2727,0.81,0.3582,8,118,126,Non-Weekend,620017,2672662,3292679
15887,,4,1,10,15,0,2,1,3,0.3,0.2879,0.87,0.2537,10,114,124,Non-Weekend,620017,2672662,3292679
15888,,4,1,10,16,0,2,1,3,0.3,0.2879,0.87,0.2537,15,83,98,Non-Weekend,620017,2672662,3292679
15889,,4,1,10,17,0,2,1,3,0.3,0.2879,0.87,0.2239,19,105,124,Non-Weekend,620017,2672662,3292679
15890,,4,1,10,18,0,2,1,3,0.3,0.303,0.87,0.1343,4,139,143,Non-Weekend,620017,2672662,3292679
15891,,4,1,10,19,0,2,1,2,0.5,0.4848,0.68,0.194,6,109,115,Non-Weekend,620017,2672662,3292679
15892,,4,1,10,20,0,2,1,2,0.3,0.2879,0.81,0.194,5,76,81,Non-Weekend,620017,2672662,3292679
15893,,4,1,10,21,0,2,1,2,0.3,0.3182,0.87,0.1045,4,60,64,Non-Weekend,620017,2672662,3292679
15894,,4,1,10,22,0,2,1,1,0.3,0.303,0.81,0.1343,2,64,66,Non-Weekend,620017,2672662,3292679
15895,,4,1,10,23,0,2,1,1,0.3,0.303,0.81,0.1343,3,36,39,Non-Weekend,620017,2672662,3292679
15896,,4,1,10,0,0,3,1,2,0.3,0.3182,0.81,0.1045,0,16,16,Non-Weekend,620017,2672662,3292679
15897,,4,1,10,1,0,3,1,2,0.3,0.3182,0.81,0.0896,0,8,8,Non-Weekend,620017,2672662,3292679
15898,,4,1,10,2,0,3,1,2,0.3,0.303,0.81,0.1343,0,7,7,Non-Weekend,620017,2672662,3292679
15899,,4,1,10,3,0,3,1,2,0.3,0.3182,0.81,0.1045,0,3,3,Non-Weekend,620017,2672662,3292679
15900,,4,1,10,4,0,3,1,2,0.3,0.2879,0.87,0.194,0,5,5,Non-Weekend,620017,2672662,3292679
15901,,4,1,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,0,24,24,Non-Weekend,620017,2672662,3292679
15902,,4,1,10,6,0,3,1,1,0.3,0.303,0.81,0.1642,0,116,116,Non-Weekend,620017,2672662,3292679
15903,,4,1,10,7,0,3,1,2,0.3,0.303,0.87,0.1343,3,334,337,Non-Weekend,620017,2672662,3292679
15904,,4,1,10,8,0,3,1,1,0.32,0.3333,0.81,0.1343,6,615,621,Non-Weekend,620017,2672662,3292679
15905,,4,1,10,9,0,3,1,1,0.34,0.3333,0.76,0.1343,17,280,297,Non-Weekend,620017,2672662,3292679
15906,,4,1,10,10,0,3,1,1,0.36,0.3333,0.71,0.2836,21,147,168,Non-Weekend,620017,2672662,3292679
15907,,4,1,10,11,0,3,1,2,0.36,0.3485,0.66,0.2239,37,152,189,Non-Weekend,620017,2672662,3292679
15908,,4,1,10,12,0,3,1,1,0.4,0.4091,0.58,0.194,44,197,241,Non-Weekend,620017,2672662,3292679
15909,,4,1,10,13,0,3,1,1,0.42,0.4242,0.5,0.2239,22,191,213,Non-Weekend,620017,2672662,3292679
15910,,4,1,10,14,0,3,1,2,0.42,0.4242,0.5,0.2239,45,179,224,Non-Weekend,620017,2672662,3292679
15911,,4,1,10,15,0,3,1,1,0.42,0.4242,0.54,0.1642,33,197,230,Non-Weekend,620017,2672662,3292679
15912,,4,1,10,16,0,3,1,2,0.42,0.4242,0.54,0.2239,51,373,424,Non-Weekend,620017,2672662,3292679
15913,,4,1,10,17,0,3,1,2,0.4,0.4091,0.58,0.1642,39,684,723,Non-Weekend,620017,2672662,3292679
15914,,4,1,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,28,556,584,Non-Weekend,620017,2672662,3292679
15915,,4,1,10,19,0,3,1,2,0.4,0.4091,0.5,0.194,27,383,410,Non-Weekend,620017,2672662,3292679
15916,,4,1,10,20,0,3,1,2,0.4,0.4091,0.5,0.194,9,259,268,Non-Weekend,620017,2672662,3292679
15917,,4,1,10,21,0,3,1,2,0.4,0.4091,0.5,0.194,12,180,192,Non-Weekend,620017,2672662,3292679
15918,,4,1,10,22,0,3,1,1,0.36,0.3485,0.57,0.1343,18,147,165,Non-Weekend,620017,2672662,3292679
15919,,4,1,10,23,0,3,1,1,0.36,0.3636,0.57,0.0896,7,94,101,Non-Weekend,620017,2672662,3292679
15920,,4,1,11,0,0,4,1,1,0.36,0.3636,0.57,0.0896,8,52,60,Non-Weekend,620017,2672662,3292679
15921,,4,1,11,1,0,4,1,1,0.3,0.3182,0.75,0.1045,8,22,30,Non-Weekend,620017,2672662,3292679
15922,,4,1,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,10,10,20,Non-Weekend,620017,2672662,3292679
15923,,4,1,11,3,0,4,1,1,0.34,0.3333,0.61,0.1343,5,10,15,Non-Weekend,620017,2672662,3292679
15924,,4,1,11,4,0,4,1,2,0.34,0.3485,0.66,0.1045,2,8,10,Non-Weekend,620017,2672662,3292679
15925,,4,1,11,5,0,4,1,1,0.34,0.3333,0.66,0.1343,1,39,40,Non-Weekend,620017,2672662,3292679
15926,,4,1,11,6,0,4,1,1,0.34,0.3333,0.61,0.1642,2,146,148,Non-Weekend,620017,2672662,3292679
15927,,4,1,11,7,0,4,1,2,0.36,0.3485,0.57,0.1642,6,414,420,Non-Weekend,620017,2672662,3292679
15928,,4,1,11,8,0,4,1,2,0.36,0.3788,0.56,0.1045,12,668,680,Non-Weekend,620017,2672662,3292679
15929,,4,1,11,9,0,4,1,3,0.36,0.3636,0.57,0.1045,21,310,331,Non-Weekend,620017,2672662,3292679
15930,,4,1,11,10,0,4,1,3,0.36,0.3485,0.62,0.194,13,133,146,Non-Weekend,620017,2672662,3292679
15931,,4,1,11,11,0,4,1,3,0.36,0.3485,0.62,0.194,14,156,170,Non-Weekend,620017,2672662,3292679
15932,,4,1,11,12,0,4,1,3,0.38,0.3939,0.62,0.1642,23,198,221,Non-Weekend,620017,2672662,3292679
15933,,4,1,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,49,199,248,Non-Weekend,620017,2672662,3292679
15934,,4,1,11,14,0,4,1,2,0.4,0.4091,0.5,0.2239,31,154,185,Non-Weekend,620017,2672662,3292679
15935,,4,1,11,15,0,4,1,2,0.4,0.4091,0.54,0.1642,35,179,214,Non-Weekend,620017,2672662,3292679
15936,,4,1,11,16,0,4,1,2,0.4,0.4091,0.54,0.1642,31,313,344,Non-Weekend,620017,2672662,3292679
15937,,4,1,11,17,0,4,1,3,0.4,0.4091,0.5,0.2239,37,652,689,Non-Weekend,620017,2672662,3292679
15938,,4,1,11,18,0,4,1,2,0.4,0.4091,0.5,0.1642,50,628,678,Non-Weekend,620017,2672662,3292679
15939,,4,1,11,19,0,4,1,2,0.4,0.4091,0.5,0.1642,28,424,452,Non-Weekend,620017,2672662,3292679
15940,,4,1,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,16,280,296,Non-Weekend,620017,2672662,3292679
15941,,4,1,11,21,0,4,1,2,0.38,0.3939,0.54,0.1343,29,238,267,Non-Weekend,620017,2672662,3292679
15942,,4,1,11,22,0,4,1,1,0.36,0.3485,0.57,0.1642,27,175,202,Non-Weekend,620017,2672662,3292679
15943,,4,1,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,8,112,120,Non-Weekend,620017,2672662,3292679
15944,,4,1,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642,10,40,50,Weekend,620017,2672662,3292679
15945,,4,1,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642,5,19,24,Weekend,620017,2672662,3292679
15946,,4,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642,3,7,10,Weekend,620017,2672662,3292679
15947,,4,1,11,3,0,5,1,1,0.3,0.303,0.7,0.1642,0,3,3,Weekend,620017,2672662,3292679
15948,,4,1,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045,1,6,7,Weekend,620017,2672662,3292679
15949,,4,1,11,5,0,5,1,2,0.32,0.3182,0.66,0.1642,1,25,26,Weekend,620017,2672662,3292679
15950,,4,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642,2,120,122,Weekend,620017,2672662,3292679
15951,,4,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,8,349,357,Weekend,620017,2672662,3292679
15952,,4,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,31,656,687,Weekend,620017,2672662,3292679
15953,,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,27,355,382,Weekend,620017,2672662,3292679
15954,,4,1,11,10,0,5,1,1,0.38,0.3939,0.46,0.2985,21,183,204,Weekend,620017,2672662,3292679
15955,,4,1,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179,42,179,221,Weekend,620017,2672662,3292679
15956,,4,1,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582,52,240,292,Weekend,620017,2672662,3292679
15957,,4,1,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582,64,230,294,Weekend,620017,2672662,3292679
15958,,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925,63,199,262,Weekend,620017,2672662,3292679
15959,,4,1,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179,51,255,306,Weekend,620017,2672662,3292679
15960,,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421,Weekend,620017,2672662,3292679
15961,,4,1,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284,57,581,638,Weekend,620017,2672662,3292679
15962,,4,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,32,490,522,Weekend,620017,2672662,3292679
15963,,4,1,11,19,0,5,1,2,0.38,0.3939,0.43,0.2985,38,336,374,Weekend,620017,2672662,3292679
15964,,4,1,11,20,0,5,1,2,0.36,0.3333,0.46,0.4179,14,207,221,Weekend,620017,2672662,3292679
15965,,4,1,11,21,0,5,1,2,0.36,0.3333,0.46,0.3582,23,133,156,Weekend,620017,2672662,3292679
15966,,4,1,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537,14,135,149,Weekend,620017,2672662,3292679
15967,,4,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985,11,108,119,Weekend,620017,2672662,3292679
15968,,4,1,11,0,0,6,0,1,0.34,0.3333,0.53,0.1642,9,99,108,Weekend,620017,2672662,3292679
15969,,4,1,11,1,0,6,0,2,0.34,0.303,0.49,0.3284,6,83,89,Weekend,620017,2672662,3292679
15970,,4,1,11,2,0,6,0,2,0.34,0.3182,0.49,0.2537,10,36,46,Weekend,620017,2672662,3292679
